id,value,category,priority,timestamp,metadata
point_020347,20347,category_7,low,1756824503.5387678,Generated point 20347
point_020348,20348,category_8,low,1756824503.5387816,Generated point 20348
point_020349,20349,category_9,high,1756824503.5387945,Generated point 20349
point_020350,20350,category_10,high,1756824503.5388067,Generated point 20350
point_020351,20351,category_11,high,1756824503.5388181,Generated point 20351
point_020352,20352,category_12,medium,1756824503.5388293,Generated point 20352
point_020353,20353,category_13,medium,1756824503.5388415,Generated point 20353
point_020354,20354,category_14,medium,1756824503.5388534,Generated point 20354
point_020355,20355,category_15,high,1756824503.538865,Generated point 20355
point_020356,20356,category_16,medium,1756824503.5388765,Generated point 20356
point_020357,20357,category_17,high,1756824503.5388882,Generated point 20357
point_020358,20358,category_18,high,1756824503.5389,Generated point 20358
point_020359,20359,category_19,low,1756824503.5389118,Generated point 20359
point_020360,20360,category_0,low,1756824503.538923,Generated point 20360
point_020361,20361,category_1,low,1756824503.5389347,Generated point 20361
point_020362,20362,category_2,medium,1756824503.5389464,Generated point 20362
point_020363,20363,category_3,low,1756824503.538958,Generated point 20363
point_020364,20364,category_4,low,1756824503.5389705,Generated point 20364
point_020365,20365,category_5,medium,1756824503.5389824,Generated point 20365
point_020366,20366,category_6,medium,1756824503.5389953,Generated point 20366
point_020367,20367,category_7,high,1756824503.539008,Generated point 20367
point_020368,20368,category_8,medium,1756824503.5390224,Generated point 20368
point_020369,20369,category_9,high,1756824503.5390368,Generated point 20369
point_020370,20370,category_10,low,1756824503.5390518,Generated point 20370
point_020371,20371,category_11,medium,1756824503.5390675,Generated point 20371
point_020372,20372,category_12,low,1756824503.5406463,Generated point 20372
point_020373,20373,category_13,high,1756824503.5406651,Generated point 20373
point_020374,20374,category_14,low,1756824503.5406804,Generated point 20374
point_020375,20375,category_15,medium,1756824503.540696,Generated point 20375
point_020376,20376,category_16,low,1756824503.540722,Generated point 20376
point_020377,20377,category_17,low,1756824503.5407343,Generated point 20377
point_020378,20378,category_18,medium,1756824503.5407588,Generated point 20378
point_020379,20379,category_19,medium,1756824503.5407727,Generated point 20379
point_020380,20380,category_0,low,1756824503.5407884,Generated point 20380
point_020381,20381,category_1,high,1756824503.540801,Generated point 20381
point_020382,20382,category_2,low,1756824503.5408127,Generated point 20382
point_020383,20383,category_3,medium,1756824503.5408247,Generated point 20383
point_020384,20384,category_4,low,1756824503.5408363,Generated point 20384
point_020385,20385,category_5,low,1756824503.540865,Generated point 20385
point_020386,20386,category_6,medium,1756824503.540878,Generated point 20386
point_020387,20387,category_7,low,1756824503.5408907,Generated point 20387
point_020388,20388,category_8,low,1756824503.540903,Generated point 20388
point_020389,20389,category_9,low,1756824503.5409155,Generated point 20389
point_020390,20390,category_10,high,1756824503.540928,Generated point 20390
point_020391,20391,category_11,medium,1756824503.5409408,Generated point 20391
point_020392,20392,category_12,medium,1756824503.5409536,Generated point 20392
point_020393,20393,category_13,high,1756824503.5409665,Generated point 20393
point_020394,20394,category_14,low,1756824503.5409791,Generated point 20394
point_020395,20395,category_15,medium,1756824503.5409915,Generated point 20395
point_020396,20396,category_16,low,1756824503.5410042,Generated point 20396
point_020397,20397,category_17,low,1756824503.5410168,Generated point 20397
point_020398,20398,category_18,high,1756824503.5410295,Generated point 20398
point_020399,20399,category_19,high,1756824503.5410419,Generated point 20399
point_020400,20400,category_0,high,1756824503.5410547,Generated point 20400
point_020401,20401,category_1,high,1756824503.5410674,Generated point 20401
point_020402,20402,category_2,high,1756824503.54108,Generated point 20402
point_020403,20403,category_3,medium,1756824503.5411313,Generated point 20403
point_020404,20404,category_4,medium,1756824503.5412154,Generated point 20404
point_020405,20405,category_5,high,1756824503.5412486,Generated point 20405
point_020406,20406,category_6,low,1756824503.5412807,Generated point 20406
point_020407,20407,category_7,high,1756824503.5412939,Generated point 20407
point_020408,20408,category_8,high,1756824503.541307,Generated point 20408
point_020409,20409,category_9,low,1756824503.5413198,Generated point 20409
point_020410,20410,category_10,medium,1756824503.541333,Generated point 20410
point_020411,20411,category_11,low,1756824503.5413463,Generated point 20411
point_020412,20412,category_12,medium,1756824503.5413594,Generated point 20412
point_020413,20413,category_13,high,1756824503.541373,Generated point 20413
point_020414,20414,category_14,medium,1756824503.5413861,Generated point 20414
point_020415,20415,category_15,low,1756824503.541402,Generated point 20415
point_020416,20416,category_16,high,1756824503.5414307,Generated point 20416
point_020417,20417,category_17,medium,1756824503.5414433,Generated point 20417
point_020418,20418,category_18,high,1756824503.541472,Generated point 20418
point_020419,20419,category_19,medium,1756824503.5415015,Generated point 20419
point_020420,20420,category_0,medium,1756824503.5415142,Generated point 20420
point_020421,20421,category_1,low,1756824503.5415268,Generated point 20421
point_020422,20422,category_2,medium,1756824503.5415394,Generated point 20422
point_020423,20423,category_3,medium,1756824503.541552,Generated point 20423
point_020424,20424,category_4,low,1756824503.5415647,Generated point 20424
point_020425,20425,category_5,medium,1756824503.541577,Generated point 20425
point_020426,20426,category_6,medium,1756824503.5415895,Generated point 20426
point_020427,20427,category_7,medium,1756824503.5416024,Generated point 20427
point_020428,20428,category_8,high,1756824503.541828,Generated point 20428
point_020429,20429,category_9,medium,1756824503.5418465,Generated point 20429
point_020430,20430,category_10,low,1756824503.5418596,Generated point 20430
point_020431,20431,category_11,medium,1756824503.541874,Generated point 20431
point_020432,20432,category_12,high,1756824503.541886,Generated point 20432
point_020433,20433,category_13,medium,1756824503.541898,Generated point 20433
point_020434,20434,category_14,medium,1756824503.5419102,Generated point 20434
point_020435,20435,category_15,high,1756824503.5419228,Generated point 20435
point_020436,20436,category_16,low,1756824503.541935,Generated point 20436
point_020437,20437,category_17,medium,1756824503.541947,Generated point 20437
point_020438,20438,category_18,high,1756824503.5419588,Generated point 20438
point_020439,20439,category_19,high,1756824503.541971,Generated point 20439
point_020440,20440,category_0,medium,1756824503.541983,Generated point 20440
point_020441,20441,category_1,high,1756824503.541995,Generated point 20441
point_020442,20442,category_2,low,1756824503.5420067,Generated point 20442
point_020443,20443,category_3,high,1756824503.542019,Generated point 20443
point_020444,20444,category_4,high,1756824503.542175,Generated point 20444
point_020445,20445,category_5,medium,1756824503.5422115,Generated point 20445
point_020446,20446,category_6,low,1756824503.5422268,Generated point 20446
point_020447,20447,category_7,medium,1756824503.5422409,Generated point 20447
point_020448,20448,category_8,low,1756824503.542255,Generated point 20448
point_020449,20449,category_9,low,1756824503.5422835,Generated point 20449
point_020450,20450,category_10,high,1756824503.5422971,Generated point 20450
point_020451,20451,category_11,low,1756824503.5423105,Generated point 20451
point_020452,20452,category_12,high,1756824503.542324,Generated point 20452
point_020453,20453,category_13,medium,1756824503.5423372,Generated point 20453
point_020454,20454,category_14,low,1756824503.542351,Generated point 20454
point_020455,20455,category_15,medium,1756824503.5423644,Generated point 20455
point_020456,20456,category_16,medium,1756824503.5423777,Generated point 20456
point_020457,20457,category_17,low,1756824503.5425513,Generated point 20457
point_020458,20458,category_18,high,1756824503.5425708,Generated point 20458
point_020459,20459,category_19,high,1756824503.542583,Generated point 20459
point_020460,20460,category_0,low,1756824503.5425954,Generated point 20460
point_020461,20461,category_1,high,1756824503.5426252,Generated point 20461
point_020462,20462,category_2,high,1756824503.5426548,Generated point 20462
point_020463,20463,category_3,medium,1756824503.5426679,Generated point 20463
point_020464,20464,category_4,medium,1756824503.5426831,Generated point 20464
point_020465,20465,category_5,low,1756824503.5426967,Generated point 20465
point_020466,20466,category_6,high,1756824503.5427098,Generated point 20466
point_020467,20467,category_7,low,1756824503.5427222,Generated point 20467
point_020468,20468,category_8,medium,1756824503.5427353,Generated point 20468
point_020469,20469,category_9,medium,1756824503.5427487,Generated point 20469
point_020470,20470,category_10,high,1756824503.5427623,Generated point 20470
point_020471,20471,category_11,medium,1756824503.5427754,Generated point 20471
point_020472,20472,category_12,medium,1756824503.542788,Generated point 20472
point_020473,20473,category_13,high,1756824503.542801,Generated point 20473
point_020474,20474,category_14,medium,1756824503.542814,Generated point 20474
point_020475,20475,category_15,medium,1756824503.542842,Generated point 20475
point_020476,20476,category_16,medium,1756824503.542854,Generated point 20476
point_020477,20477,category_17,medium,1756824503.5428672,Generated point 20477
point_020478,20478,category_18,high,1756824503.5428796,Generated point 20478
point_020479,20479,category_19,high,1756824503.5428915,Generated point 20479
point_020480,20480,category_0,high,1756824503.542904,Generated point 20480
point_020481,20481,category_1,high,1756824503.5429156,Generated point 20481
point_020482,20482,category_2,high,1756824503.5429387,Generated point 20482
point_020483,20483,category_3,medium,1756824503.5429509,Generated point 20483
point_020484,20484,category_4,low,1756824503.5429637,Generated point 20484
point_020485,20485,category_5,high,1756824503.5429761,Generated point 20485
